"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	371	105.5	34	"Alive"
"2"	14	353.5	110.5	173	"Alive"
"3"	15	353	104	158	"Alive"
"4"	16	368.5	89.5	209	"Alive"
"5"	17	387	73.5	84	"Alive"
"6"	18	380	101.5	203	"Dead"
"7"	19	406	97	200	"Alive"
"8"	20	407.5	114.5	205	"Alive"
"9"	21	415.5	107.5	279	"Alive"
"10"	22	417	94.5	193	"Alive"
"11"	23	411	98	203	"Alive"
"12"	24	407.5	88.5	194	"Alive"
"13"	25	411.5	76	149	"Transitional"
"14"	26	417.5	72	210	"Transitional"
"15"	27	408	71.5	159	"Transitional"
"16"	28	400	70.5	85	"Transitional"
"17"	29	373.5	70	363	"Transitional"
"18"	30	390	59	90	"Transitional"
"19"	31	369.5	52	48	"Transitional"
"20"	32	360	44	84	"Dead"
"21"	33	354.5	39.5	59	"Dead"
"22"	34	382.5	28	249	"Dead"
"23"	35	372.5	23	160	"Dead"
"24"	36	381	35.5	271	"Transitional"
"25"	37	376	33.5	324	"Transitional"
"26"	38	369.5	35.5	484	"Dead"
"27"	39	366.5	32	377	"Transitional"
