"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1336.5	285	356	"Alive"
"2"	21	1320	266.5	508	"Alive"
"3"	22	1329	256.5	337	"Alive"
"4"	23	1341	245	396	"Alive"
"5"	24	1341	232.5	483	"Alive"
"6"	25	1338.5	221	526	"Alive"
"7"	26	1329.5	210.5	651	"Transitional"
"8"	27	1332	214.5	276	"Alive"
"9"	28	1337.5	225.5	286	"Alive"
"10"	29	1343.5	223.5	323	"Alive"
"11"	30	1346	232	373	"Alive"
"12"	31	1354.5	252.5	467	"Alive"
"13"	32	1366	257.5	305	"Alive"
"14"	33	1374.5	259.5	258	"Alive"
"15"	34	1390.5	253	242	"Alive"
