"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	97	645	95	"Transitional"
"2"	19	68.5	640.5	76	"Alive"
"3"	20	82	633	430	"Transitional"
"4"	21	92	638	363	"Alive"
"5"	22	77	632.5	671	"Dead"
"6"	23	93.5	645	357	"Dead"
"7"	24	86	656.5	85	"Dead"
"8"	25	100	657	296	"Dead"
"9"	26	95	662	100	"Dead"
"10"	27	84	665.5	243	"Dead"
"11"	28	82.5	656.5	244	"Dead"
"12"	29	69	640	132	"Dead"
"13"	30	88	638.5	45	"Dead"
"14"	31	110	637.5	171	"Alive"
"15"	32	93.5	640	152	"Alive"
"16"	33	95.5	614.5	221	"Alive"
"17"	34	78	624	123	"Dead"
"18"	35	85.5	620.5	181	"Dead"
"19"	36	86.5	634.5	41	"Dead"
"20"	37	101	625	227	"Dead"
"21"	38	115.5	634	108	"Dead"
"22"	39	122.5	629.5	116	"Dead"
