"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	901	466.5	194	"Alive"
"2"	4	905.5	461.5	183	"Alive"
"3"	5	913	457.5	209	"Alive"
"4"	6	916.5	463.5	239	"Alive"
"5"	7	911	473.5	275	"Alive"
"6"	8	913.5	455.5	262	"Alive"
"7"	9	912.5	448.5	263	"Alive"
"8"	10	900.5	444.5	272	"Alive"
"9"	11	893	435.5	276	"Alive"
"10"	12	896	433.5	305	"Alive"
"11"	13	894.5	432.5	280	"Alive"
"12"	14	887.5	428	282	"Alive"
"13"	15	889	429	325	"Alive"
"14"	16	889.5	436	328	"Alive"
"15"	17	883.5	425.5	206	"Alive"
