"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	1238.5	1000.5	236	"Alive"
"2"	13	1231	985.5	254	"Alive"
"3"	14	1241.5	963	283	"Alive"
"4"	15	1256	946.5	270	"Alive"
"5"	16	1260.5	936.5	265	"Alive"
"6"	17	1257.5	925.5	261	"Alive"
"7"	18	1251	900	249	"Alive"
"8"	19	1237	878.5	268	"Alive"
"9"	20	1235.5	872.5	143	"Alive"
"10"	21	1230	882.5	46	"Alive"
"11"	22	1232.5	880.5	318	"Alive"
"12"	23	1238	871.5	214	"UnStained"
"13"	24	1246	872.5	133	"Transitional"
"14"	25	1266.5	872.5	158	"Alive"
