"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	520.5	912.5	241	"Dead"
"2"	20	541	915.5	76	"Alive"
"3"	21	533	926	79	"Alive"
"4"	22	533	952	156	"Dead"
"5"	23	547.5	968	156	"Transitional"
"6"	24	557	975	108	"Dead"
"7"	25	537.5	982	186	"Alive"
"8"	26	547	977.5	148	"Dead"
"9"	27	551.5	980.5	327	"Alive"
"10"	28	546	957.5	227	"Dead"
"11"	29	553	965	127	"Alive"
"12"	30	549	955.5	196	"Alive"
"13"	31	569.5	966	254	"Alive"
"14"	32	566	962	220	"Dead"
"15"	33	549.5	965	401	"Transitional"
"16"	34	577.5	967	168	"Dead"
"17"	35	581	977	188	"Dead"
"18"	36	585	963	163	"Alive"
"19"	37	557.5	971.5	185	"Dead"
"20"	38	559.5	969.5	214	"Dead"
"21"	39	576	946	338	"Alive"
