"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	626.5	423.5	312	"Alive"
"2"	17	626.5	418.5	305	"Alive"
"3"	18	623.5	429.5	344	"Alive"
"4"	19	620	429	381	"Alive"
"5"	20	610	420.5	358	"Alive"
"6"	21	607.5	428.5	409	"Alive"
"7"	22	611.5	424.5	361	"Alive"
"8"	23	622.5	411.5	335	"Alive"
"9"	24	641	405	262	"Transitional"
"10"	25	627	385	214	"Transitional"
"11"	26	645	366.5	246	"Alive"
"12"	27	645.5	376	254	"Alive"
"13"	28	650	385.5	288	"Alive"
"14"	29	652	390	259	"Alive"
"15"	30	655	391.5	213	"Alive"
"16"	31	655.5	394	189	"Alive"
"17"	32	676.5	395	315	"Transitional"
"18"	33	675	386	287	"Alive"
"19"	34	676	406	182	"Transitional"
"20"	35	676.5	406	275	"Transitional"
"21"	36	688	420	242	"Transitional"
"22"	37	695.5	424.5	328	"Transitional"
"23"	38	688	416	338	"Alive"
"24"	39	665.5	413.5	381	"Alive"
