"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	253.5	610.5	195	"Alive"
"2"	4	242.5	591	179	"Alive"
"3"	5	222.5	592.5	186	"Alive"
"4"	6	210.5	596.5	212	"Alive"
"5"	7	197	591.5	184	"Alive"
"6"	8	181.5	576.5	207	"Alive"
"7"	9	186	562	174	"Alive"
"8"	10	182.5	555.5	256	"Alive"
"9"	11	170	546.5	223	"Alive"
"10"	12	164	539.5	168	"Alive"
"11"	13	178	521	246	"Alive"
"12"	14	164.5	534.5	265	"Alive"
"13"	15	150.5	527	279	"Alive"
"14"	16	141	524.5	276	"Alive"
"15"	17	145.5	525.5	280	"Alive"
"16"	18	133.5	532	99	"Transitional"
"17"	19	141	523	128	"Transitional"
"18"	20	132	525.5	174	"Transitional"
"19"	21	141.5	519.5	181	"Transitional"
