"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1287.5	957.5	88	"Alive"
"2"	19	1273	945	144	"Alive"
"3"	20	1272.5	936.5	150	"Alive"
"4"	21	1268	938	179	"Alive"
"5"	22	1265.5	946.5	156	"Alive"
"6"	23	1268	949	155	"Alive"
"7"	24	1276.5	955	120	"Alive"
"8"	25	1281.5	958	122	"Dead"
"9"	26	1283	957.5	106	"Dead"
"10"	27	1281.5	959.5	126	"Alive"
"11"	28	1283.5	960.5	136	"Alive"
"12"	29	1284.5	963.5	151	"Alive"
"13"	30	1293	966.5	176	"Transitional"
"14"	31	1290.5	969.5	130	"Transitional"
"15"	32	1301.5	950.5	89	"Transitional"
