"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	402.5	551	350	"Alive"
"2"	25	419.5	549.5	335	"Alive"
"3"	26	403	558	108	"Alive"
"4"	27	400	562.5	115	"Dead"
"5"	28	407.5	558.5	157	"Dead"
"6"	29	413.5	558.5	269	"Dead"
"7"	30	420.5	563	229	"Dead"
"8"	31	424	568.5	135	"Dead"
"9"	32	419	541.5	140	"Dead"
"10"	33	423	544	120	"Dead"
"11"	34	428.5	568	161	"Dead"
"12"	35	422.5	556	168	"Dead"
"13"	36	423	562.5	95	"Dead"
"14"	37	423	561.5	123	"Dead"
"15"	38	431	566.5	183	"Dead"
"16"	39	409	564	193	"Dead"
