"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	360.5	505	74	"Dead"
"2"	22	372.5	509	187	"Alive"
"3"	23	399.5	522	171	"Alive"
"4"	24	408.5	532.5	186	"Alive"
"5"	25	436	524	158	"Dead"
"6"	26	417.5	509	114	"Dead"
"7"	27	424	507.5	151	"Dead"
"8"	28	449.5	509	286	"Transitional"
"9"	29	454.5	496	184	"Transitional"
"10"	30	427.5	493.5	296	"Transitional"
"11"	31	427	495.5	90	"Dead"
"12"	32	431.5	495	153	"Dead"
"13"	33	436	497	162	"Dead"
"14"	34	433.5	470	241	"Dead"
"15"	35	437.5	465	66	"Dead"
"16"	36	416.5	459.5	749	"Alive"
"17"	37	425.5	464.5	240	"Dead"
"18"	38	428	464	234	"Dead"
"19"	39	436	451.5	67	"Dead"
