"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	943.5	166.5	311	"Alive"
"2"	18	959.5	163	326	"Alive"
"3"	19	969.5	166.5	179	"Alive"
"4"	20	979.5	158	188	"Alive"
"5"	21	989.5	163	162	"Alive"
"6"	22	991	159.5	196	"Alive"
"7"	23	978.5	175	205	"Alive"
"8"	24	980.5	180.5	196	"Alive"
"9"	25	986.5	193	221	"Alive"
"10"	26	993.5	187	228	"Alive"
"11"	27	991.5	198.5	218	"Alive"
"12"	28	986	196	252	"Alive"
"13"	29	968.5	202	250	"Alive"
"14"	30	961.5	204	280	"Alive"
"15"	31	982.5	203	256	"Alive"
"16"	32	985.5	231	261	"Alive"
"17"	33	990	225	359	"Alive"
"18"	34	989.5	219	263	"Alive"
"19"	35	984	215.5	320	"Alive"
"20"	36	978.5	199.5	98	"Alive"
"21"	37	970.5	206.5	96	"Alive"
"22"	38	968.5	210	100	"Dead"
"23"	39	973.5	205	171	"Alive"
