"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1183	69.5	459	"Alive"
"2"	22	1185.5	84	415	"Alive"
"3"	23	1190	88.5	408	"Alive"
"4"	24	1175.5	78.5	473	"Transitional"
"5"	25	1192.5	96	289	"Alive"
"6"	26	1204.5	110	290	"Alive"
"7"	27	1190	119.5	105	"Alive"
"8"	28	1183.5	121.5	23	"Alive"
"9"	29	1158.5	136	137	"Dead"
"10"	30	1157.5	128.5	176	"Dead"
"11"	31	1162.5	114	216	"Dead"
"12"	32	1159	141.5	276	"Alive"
"13"	33	1153.5	145.5	812	"Alive"
"14"	34	1165.5	139.5	365	"Alive"
"15"	35	1188.5	125	254	"Alive"
