"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	603.5	903	316	"Transitional"
"2"	17	612.5	898	277	"Alive"
"3"	18	601	903	213	"Alive"
"4"	19	601	911	244	"Alive"
"5"	20	614	918.5	246	"Alive"
"6"	21	603.5	919.5	286	"Alive"
"7"	22	602	912	310	"Alive"
"8"	23	587.5	898	311	"Alive"
"9"	24	568	902.5	311	"Alive"
"10"	25	561.5	901	502	"Transitional"
"11"	26	563.5	902.5	180	"Alive"
"12"	27	563	875.5	66	"Alive"
"13"	28	572.5	865	184	"Transitional"
"14"	29	568	865.5	188	"Transitional"
