"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	1381.5	270	159	"Alive"
"2"	3	1383.5	286	148	"Alive"
"3"	4	1374	296.5	188	"Alive"
"4"	5	1364	286.5	174	"Alive"
"5"	6	1374.5	282.5	179	"Alive"
"6"	7	1377	295	202	"Alive"
"7"	8	1382	298	238	"Alive"
"8"	9	1363	313.5	200	"Alive"
"9"	10	1362.5	311	215	"Alive"
"10"	11	1352	339	238	"Alive"
"11"	12	1356	343	209	"Alive"
"12"	13	1358	330.5	275	"Alive"
"13"	14	1350	328	280	"Alive"
"14"	15	1331	332.5	229	"Alive"
"15"	16	1338	333	268	"Alive"
"16"	17	1321.5	348.5	273	"Alive"
"17"	18	1319	338	302	"Alive"
"18"	19	1333	346	276	"Alive"
"19"	20	1346	349.5	287	"Alive"
"20"	21	1358.5	352	364	"Alive"
