"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	797	794	123	"Transitional"
"2"	3	794	781	104	"Alive"
"3"	4	793.5	779	128	"Alive"
"4"	5	796.5	770.5	198	"Alive"
"5"	6	785	763	200	"Alive"
"6"	7	780	752	190	"Alive"
"7"	8	778	729.5	192	"Alive"
"8"	9	771.5	708	220	"Alive"
"9"	10	768	679.5	216	"Alive"
"10"	11	767.5	671	218	"Alive"
"11"	12	759.5	662	248	"Alive"
"12"	13	762.5	663.5	268	"Alive"
"13"	14	769	660.5	243	"Alive"
"14"	15	782.5	661.5	299	"Alive"
"15"	16	795	648.5	253	"Alive"
"16"	17	797	640	281	"Alive"
"17"	18	800	641.5	268	"Alive"
"18"	19	797.5	648.5	301	"Alive"
"19"	20	792.5	640	317	"Alive"
"20"	21	774.5	617.5	242	"Transitional"
"21"	22	770.5	614	506	"Transitional"
"22"	23	770	612.5	400	"Transitional"
"23"	24	769.5	611.5	404	"Transitional"
"24"	25	763	608	432	"Transitional"
