"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	89	390.5	237	"Alive"
"2"	25	91.5	390	297	"Alive"
"3"	26	98.5	389	339	"Alive"
"4"	27	103.5	387.5	272	"Alive"
"5"	28	102.5	379	358	"Alive"
"6"	29	121.5	383.5	250	"Dead"
"7"	30	121	385	252	"Dead"
"8"	31	143	371.5	308	"Dead"
"9"	32	134.5	359.5	290	"Dead"
"10"	33	134	379	454	"Dead"
"11"	34	134.5	370.5	496	"Dead"
"12"	35	135.5	368.5	187	"Dead"
"13"	36	130.5	369.5	190	"Dead"
"14"	37	126.5	360	351	"Dead"
"15"	38	147.5	361	460	"Dead"
"16"	39	141	349.5	307	"Dead"
