"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	1291.5	1052	221	"Alive"
"2"	15	1309	1038.5	160	"Alive"
"3"	16	1316	1032	252	"Alive"
"4"	17	1331	1022.5	321	"Alive"
"5"	18	1347	1028.5	350	"Alive"
"6"	19	1354	1034	187	"Alive"
"7"	20	1355.5	1031	225	"Alive"
"8"	21	1331.5	1036	107	"Alive"
"9"	22	1333.5	1033.5	232	"Alive"
"10"	23	1331	1032.5	323	"Alive"
"11"	24	1334.5	1028.5	349	"Alive"
"12"	25	1334.5	1030.5	335	"Alive"
"13"	26	1331.5	1031.5	306	"Alive"
"14"	27	1330.5	1033	314	"Alive"
"15"	28	1336	1035.5	203	"Alive"
"16"	29	1345	1037	405	"Alive"
"17"	30	1349	1031	367	"Alive"
"18"	31	1357	1032	371	"Alive"
"19"	32	1360	1035	829	"Transitional"
