"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	769.5	815.5	203	"Alive"
"2"	24	789	806.5	269	"Alive"
"3"	25	792	793	326	"Alive"
"4"	26	783.5	806.5	270	"Alive"
"5"	27	765.5	794	146	"Alive"
"6"	28	741	802.5	120	"Alive"
"7"	29	737.5	805.5	153	"Alive"
"8"	30	726.5	805	196	"Alive"
"9"	31	709	815	204	"Alive"
"10"	32	697	822.5	264	"Alive"
"11"	33	679.5	812	274	"Alive"
"12"	34	682	817	219	"Alive"
"13"	35	678	817.5	153	"Alive"
"14"	36	665	841	183	"Alive"
"15"	37	675.5	846	197	"Alive"
"16"	38	675.5	852	180	"Alive"
"17"	39	676	831	256	"Alive"
