"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	974.5	241	72	"Transitional"
"2"	13	958	222	234	"Transitional"
"3"	14	954	219.5	282	"Alive"
"4"	15	943.5	217.5	334	"Alive"
"5"	16	942	222.5	341	"Alive"
"6"	17	936	233	341	"Alive"
"7"	18	937	239	340	"Alive"
"8"	19	950.5	261.5	352	"Alive"
"9"	20	971	273.5	401	"Alive"
"10"	21	984	289	393	"Alive"
"11"	22	983	281	390	"Alive"
"12"	23	988	253	461	"Alive"
"13"	24	979	238	429	"Alive"
"14"	25	982.5	226	461	"Alive"
"15"	26	986.5	226.5	621	"Alive"
"16"	27	979	244	411	"Transitional"
"17"	28	974.5	245.5	432	"Alive"
"18"	29	963	229.5	461	"Alive"
"19"	30	953.5	220	447	"Alive"
"20"	31	965	208	473	"Alive"
"21"	32	966.5	210	645	"Alive"
"22"	33	956.5	201.5	635	"Alive"
"23"	34	956.5	196.5	576	"Alive"
"24"	35	953	181.5	803	"Alive"
"25"	36	971.5	170.5	446	"Transitional"
"26"	37	981	188	354	"Transitional"
"27"	38	986	195	321	"Alive"
"28"	39	982	205.5	404	"Transitional"
