"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	1207.5	618	152	"Alive"
"2"	26	1200	622	248	"Alive"
"3"	27	1195	631	200	"Alive"
"4"	28	1182	638.5	205	"Alive"
"5"	29	1180.5	644	314	"Alive"
"6"	30	1172	646	555	"Alive"
"7"	31	1171	647.5	216	"Alive"
"8"	32	1196.5	650.5	212	"Alive"
"9"	33	1195.5	649.5	182	"Alive"
"10"	34	1203	643.5	218	"Alive"
"11"	35	1201	641	188	"Alive"
"12"	36	1201	636	262	"Alive"
"13"	37	1201	640.5	179	"Dead"
"14"	38	1177	627.5	92	"Alive"
"15"	39	1174	611.5	230	"Alive"
