"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	412.5	191.5	214	"Alive"
"2"	20	411.5	198.5	572	"Alive"
"3"	21	404.5	196	344	"Alive"
"4"	22	402.5	206	399	"Alive"
"5"	23	398.5	214.5	365	"Alive"
"6"	24	395.5	209.5	438	"Alive"
"7"	25	394.5	211.5	459	"Alive"
"8"	26	391	216	460	"Alive"
"9"	27	389	212.5	504	"Alive"
"10"	28	381	217	404	"Alive"
"11"	29	401.5	234.5	882	"Transitional"
"12"	30	395	227.5	158	"Dead"
"13"	31	398	229.5	143	"UnStained"
"14"	32	395	242.5	131	"UnStained"
"15"	33	403	232	27	"UnStained"
"16"	34	409	229	202	"UnStained"
"17"	35	391	232.5	118	"UnStained"
"18"	36	392	234.5	332	"Dead"
"19"	37	391.5	234	357	"Dead"
"20"	38	398	235	376	"Dead"
"21"	39	379	249	274	"Dead"
