"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	995	796.5	248	"Alive"
"2"	18	981.5	804.5	299	"Alive"
"3"	19	965.5	808	350	"Transitional"
"4"	20	943.5	810	280	"Alive"
"5"	21	933.5	815	330	"Alive"
"6"	22	927	830	282	"Alive"
"7"	23	950.5	848.5	167	"Alive"
"8"	24	940.5	851.5	254	"Alive"
"9"	25	947.5	863	182	"Alive"
"10"	26	955.5	861	330	"Transitional"
"11"	27	958.5	858.5	278	"Transitional"
"12"	28	964.5	862	282	"Transitional"
"13"	29	965	863	163	"Dead"
"14"	30	968	861	198	"Dead"
"15"	31	973	852	229	"Dead"
"16"	32	970	848.5	249	"Dead"
"17"	33	960	846	164	"Dead"
