"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	194	380.5	206	"Alive"
"2"	18	181	403	201	"Alive"
"3"	19	165	388	199	"Alive"
"4"	20	164.5	382.5	199	"Alive"
"5"	21	175.5	373	194	"Alive"
"6"	22	169.5	368.5	181	"Alive"
"7"	23	158.5	374.5	173	"Dead"
"8"	24	147.5	367.5	316	"Alive"
"9"	25	153.5	372	358	"Transitional"
"10"	26	154.5	371.5	154	"Alive"
"11"	27	151.5	366.5	256	"Dead"
"12"	28	174.5	361.5	161	"Dead"
"13"	29	172	360	176	"Dead"
"14"	30	163.5	347.5	178	"Dead"
"15"	31	165	348	215	"Dead"
"16"	32	169.5	346	117	"Dead"
"17"	33	165	346.5	183	"Dead"
"18"	34	168.5	351	127	"Dead"
"19"	35	171.5	350	173	"Dead"
