"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	506.5	148.5	218	"Alive"
"2"	24	520.5	140.5	204	"Alive"
"3"	25	503.5	134.5	180	"Alive"
"4"	26	507	137	143	"Alive"
"5"	27	515	136	234	"Alive"
"6"	28	525.5	142	215	"Alive"
"7"	29	550	157.5	151	"Alive"
"8"	30	554.5	180.5	170	"Dead"
"9"	31	545.5	174	161	"Dead"
"10"	32	539	178	196	"Dead"
"11"	33	544.5	180	106	"Dead"
"12"	34	538.5	178	216	"Dead"
"13"	35	543.5	176.5	121	"Alive"
"14"	36	532	175.5	184	"Alive"
"15"	37	534.5	170.5	133	"Transitional"
"16"	38	549	161	97	"Alive"
"17"	39	556.5	178	389	"Alive"
