"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	188	282.5	256	"Transitional"
"2"	5	186	278.5	177	"Alive"
"3"	6	179.5	277	228	"Alive"
"4"	7	201.5	280.5	191	"Alive"
"5"	8	219	301	201	"Alive"
"6"	9	232	313.5	195	"Alive"
"7"	10	245.5	318.5	238	"Alive"
"8"	11	254.5	313.5	210	"Alive"
"9"	12	249.5	303	228	"Alive"
"10"	13	250.5	287	233	"Alive"
"11"	14	246.5	287.5	241	"Alive"
"12"	15	241	288.5	258	"Alive"
"13"	16	239.5	278.5	245	"Alive"
"14"	17	234.5	279.5	261	"Alive"
"15"	18	231	275.5	318	"Alive"
"16"	19	238	270	304	"Alive"
"17"	20	241.5	269	335	"Alive"
