"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	1260.5	145	173	"Alive"
"2"	6	1251.5	141.5	189	"Alive"
"3"	7	1253.5	121.5	152	"Alive"
"4"	8	1238	110.5	171	"Alive"
"5"	9	1220	130.5	194	"Alive"
"6"	10	1224	127.5	228	"Alive"
"7"	11	1248	121.5	224	"Alive"
"8"	12	1246	141.5	220	"Alive"
"9"	13	1238.5	145	201	"Alive"
"10"	14	1226.5	145	200	"Alive"
"11"	15	1224	137	213	"Alive"
"12"	16	1226	145	212	"Alive"
"13"	17	1220	139	221	"Alive"
"14"	18	1214.5	129.5	258	"Alive"
"15"	19	1203	108	227	"Alive"
"16"	20	1197.5	96.5	217	"Alive"
"17"	21	1205	86.5	287	"Alive"
"18"	22	1218.5	76.5	277	"Alive"
"19"	23	1224	75.5	278	"Alive"
"20"	24	1222.5	70.5	315	"Alive"
"21"	25	1235	56.5	278	"Alive"
"22"	26	1234.5	43	370	"Alive"
"23"	27	1241.5	43.5	254	"Alive"
"24"	28	1255	45.5	321	"Alive"
"25"	29	1269	51.5	394	"Alive"
