"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	197	545	161	"Alive"
"2"	24	197	553	178	"Alive"
"3"	25	201	548	184	"Alive"
"4"	26	199.5	533.5	161	"Alive"
"5"	27	195	528.5	333	"Alive"
"6"	28	188	510	395	"Alive"
"7"	29	215	497.5	322	"Alive"
"8"	30	223	498.5	275	"Alive"
"9"	31	222.5	493.5	336	"Alive"
"10"	32	229.5	515	232	"Alive"
"11"	33	212.5	490.5	207	"Transitional"
"12"	34	210	493.5	374	"Transitional"
"13"	35	202	502.5	416	"Transitional"
"14"	36	202	487.5	439	"Transitional"
"15"	37	197.5	478.5	380	"Transitional"
"16"	38	193	491	331	"Alive"
"17"	39	193	491.5	674	"Alive"
