"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1375	843.5	234	"Transitional"
"2"	25	1374.5	841.5	256	"Dead"
"3"	26	1376	840.5	301	"Alive"
"4"	27	1388.5	818.5	65	"Dead"
"5"	28	1380	801.5	141	"Dead"
"6"	29	1366	807	396	"Alive"
"7"	30	1371	830.5	268	"Alive"
"8"	31	1364.5	847.5	172	"Dead"
"9"	32	1376.5	848	197	"Dead"
"10"	33	1383	852.5	298	"Dead"
"11"	34	1373	841.5	285	"Dead"
"12"	35	1355	842.5	209	"Dead"
"13"	36	1351.5	859	232	"Alive"
"14"	37	1330	853	173	"Alive"
"15"	38	1339	866.5	236	"Alive"
"16"	39	1366.5	865	234	"Alive"
