"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	460	833	185	"Transitional"
"2"	18	460	818.5	202	"Alive"
"3"	19	452.5	815	217	"Alive"
"4"	20	449.5	817.5	239	"Alive"
"5"	21	442.5	813	235	"Alive"
"6"	22	432.5	805.5	216	"Alive"
"7"	23	421	790.5	262	"Alive"
"8"	24	417.5	787.5	236	"Alive"
"9"	25	410	780.5	251	"Alive"
"10"	26	405	775	273	"Alive"
"11"	27	398	770.5	306	"Alive"
"12"	28	394.5	772.5	330	"Alive"
"13"	29	393.5	767	282	"Alive"
"14"	30	392	767	345	"Alive"
"15"	31	397.5	766.5	324	"Alive"
"16"	32	399	765.5	380	"Alive"
"17"	33	398	761.5	391	"Alive"
"18"	34	404	761	343	"Alive"
"19"	35	393.5	768	320	"Transitional"
"20"	36	398	763	362	"Transitional"
"21"	37	406	759	333	"Transitional"
"22"	38	405	757.5	397	"Transitional"
"23"	39	402.5	757	469	"Transitional"
