"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	82.5	665	200	"Dead"
"2"	23	89	663.5	154	"Dead"
"3"	24	84.5	663	102	"Dead"
"4"	25	77.5	657.5	216	"Dead"
"5"	26	72.5	669.5	188	"Dead"
"6"	27	82.5	680	370	"Dead"
"7"	28	79	705	454	"Dead"
"8"	29	98.5	713.5	323	"Dead"
"9"	30	97.5	691.5	341	"Transitional"
"10"	31	103	680.5	115	"Transitional"
"11"	32	92.5	688	298	"Alive"
"12"	33	87	679	230	"Dead"
"13"	34	78.5	673	434	"Dead"
"14"	35	82	669	294	"Dead"
"15"	36	75	669	189	"Dead"
"16"	37	46	669.5	167	"Alive"
"17"	38	72	683.5	189	"Alive"
"18"	39	76.5	700	176	"Alive"
