"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	1292.5	468	68	"Alive"
"2"	3	1292.5	470.5	175	"Alive"
"3"	4	1286	461	183	"Alive"
"4"	5	1286.5	460.5	175	"Alive"
"5"	6	1299.5	470.5	148	"Alive"
"6"	7	1298	472	160	"Alive"
"7"	8	1294	477	175	"Alive"
"8"	9	1280	489.5	183	"Alive"
"9"	10	1275.5	480.5	197	"Alive"
"10"	11	1273	475.5	209	"Alive"
"11"	12	1272.5	478.5	205	"Alive"
"12"	13	1275.5	494.5	202	"Alive"
"13"	14	1267.5	499.5	222	"Alive"
"14"	15	1251.5	494.5	214	"Alive"
"15"	16	1239.5	499.5	195	"Alive"
"16"	17	1236.5	506	208	"Alive"
"17"	18	1231.5	512	247	"Alive"
"18"	19	1225.5	503	149	"Dead"
"19"	20	1241.5	499.5	104	"Dead"
"20"	21	1249	487.5	313	"Alive"
