"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	79.5	514	306	"Alive"
"2"	20	91.5	513.5	126	"Dead"
"3"	21	99.5	504.5	102	"Dead"
"4"	22	86	505	133	"Dead"
"5"	23	92.5	505	124	"Dead"
"6"	24	105	506	198	"Dead"
"7"	25	124.5	504	287	"Transitional"
"8"	26	120.5	501.5	367	"Transitional"
"9"	27	101.5	510	396	"Alive"
"10"	28	93	490	157	"Alive"
"11"	29	111	504.5	128	"Transitional"
"12"	30	109	525	188	"Transitional"
"13"	31	109.5	516.5	154	"Transitional"
"14"	32	117	511.5	203	"Transitional"
"15"	33	128	511	183	"Alive"
"16"	34	143.5	507.5	137	"Alive"
"17"	35	146.5	519	188	"Alive"
"18"	36	148.5	518	250	"Alive"
"19"	37	166	518.5	185	"Alive"
"20"	38	181.5	517	163	"Alive"
"21"	39	190	527.5	261	"Alive"
