"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	983	32	77	"Dead"
"2"	24	988	28.5	100	"Transitional"
"3"	25	992.5	49	107	"Alive"
"4"	26	1000	43	76	"Alive"
"5"	27	1016.5	49.5	217	"Alive"
"6"	28	1002	37	80	"Dead"
"7"	29	1013.5	64	344	"Alive"
"8"	30	1015.5	72.5	283	"Alive"
"9"	31	1033	92.5	248	"Dead"
"10"	32	1042.5	92.5	196	"Dead"
"11"	33	1028.5	120.5	161	"Alive"
"12"	34	1036	123	150	"Alive"
"13"	35	1035	102.5	159	"Alive"
"14"	36	1025	93	193	"Alive"
"15"	37	1009	99.5	169	"Alive"
