"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	528	55	419	"Transitional"
"2"	16	515.5	56	137	"Transitional"
"3"	17	543.5	52.5	273	"Transitional"
"4"	18	545.5	48.5	360	"Dead"
"5"	19	540	53	376	"Dead"
"6"	20	560	44.5	155	"Transitional"
"7"	21	571	68.5	243	"Transitional"
"8"	22	561	91	214	"Transitional"
"9"	23	565	73	309	"Transitional"
"10"	24	582	59	99	"Dead"
"11"	25	557.5	47	114	"Dead"
"12"	26	543.5	41	277	"Dead"
"13"	27	571.5	30.5	137	"Dead"
"14"	28	569	36.5	206	"Dead"
"15"	29	590	22.5	173	"Transitional"
"16"	30	586.5	14.5	87	"Dead"
