"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1182.5	87.5	62	"Dead"
"2"	21	1177.5	66.5	381	"Dead"
"3"	22	1168.5	67.5	323	"Dead"
"4"	23	1165.5	59.5	362	"Dead"
"5"	24	1162	45.5	152	"Dead"
"6"	25	1139.5	49	167	"Alive"
"7"	26	1138	47	161	"Dead"
"8"	27	1136	59.5	455	"Dead"
"9"	28	1137.5	49	163	"Dead"
"10"	29	1143.5	47.5	278	"Dead"
"11"	30	1149	39.5	555	"Dead"
"12"	31	1138.5	49.5	416	"Dead"
"13"	32	1135	47.5	414	"Dead"
"14"	33	1137	52	377	"Dead"
"15"	34	1142	42.5	302	"Dead"
"16"	35	1150	37.5	347	"Dead"
"17"	36	1148	20.5	369	"Dead"
"18"	37	1132	21.5	324	"Dead"
"19"	38	1143	10	269	"Dead"
"20"	39	1158.5	22	206	"Transitional"
