"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	1157	915.5	246	"Alive"
"2"	24	1149	928.5	369	"Alive"
"3"	25	1157	937.5	451	"Alive"
"4"	26	1134	942	186	"Alive"
"5"	27	1138	941	369	"Alive"
"6"	28	1147	946	408	"Alive"
"7"	29	1147	942	388	"Alive"
"8"	30	1150.5	936.5	394	"Alive"
"9"	31	1156	923.5	366	"Alive"
"10"	32	1159.5	924.5	377	"Alive"
"11"	33	1162	936.5	347	"Alive"
"12"	34	1147	952.5	107	"Alive"
"13"	35	1152	964.5	479	"Dead"
"14"	36	1164	972	575	"Dead"
"15"	37	1165.5	986.5	186	"Dead"
"16"	38	1161	984.5	58	"Dead"
"17"	39	1176.5	965.5	355	"Alive"
