"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	749	293.5	142	"Alive"
"2"	5	756	315	202	"Alive"
"3"	6	768	328.5	115	"Alive"
"4"	7	771.5	339.5	149	"Alive"
"5"	8	769	341.5	225	"Alive"
"6"	9	772.5	341	224	"Alive"
"7"	10	771	347	240	"Alive"
"8"	11	775.5	355	250	"Alive"
"9"	12	781	354	253	"Alive"
"10"	13	795.5	345.5	252	"Alive"
"11"	14	797	342	262	"Alive"
"12"	15	797	347.5	280	"Alive"
"13"	16	792.5	350	267	"Alive"
"14"	17	787	361.5	278	"Alive"
"15"	18	784.5	364.5	214	"Alive"
"16"	19	799.5	361	250	"Transitional"
"17"	20	800	364	140	"Transitional"
"18"	21	809.5	369.5	189	"Transitional"
"19"	22	820	360.5	210	"Dead"
"20"	23	815	369.5	158	"Alive"
"21"	24	812	377.5	378	"Transitional"
"22"	25	796	367	271	"Alive"
"23"	26	801	355.5	305	"Alive"
"24"	27	801.5	342.5	380	"Alive"
"25"	28	804.5	331	358	"Alive"
"26"	29	808.5	329	368	"Alive"
"27"	30	811	314.5	234	"Alive"
