"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	929	518.5	250	"Alive"
"2"	24	946	527.5	180	"Alive"
"3"	25	957.5	549	239	"Alive"
"4"	26	966.5	548	211	"Alive"
"5"	27	969.5	548	246	"Alive"
"6"	28	973	542	228	"Alive"
"7"	29	985.5	546.5	226	"Alive"
"8"	30	988	543	219	"Alive"
"9"	31	991	541	663	"Alive"
"10"	32	994	539	179	"Alive"
"11"	33	985	539.5	167	"Alive"
"12"	34	987.5	539.5	165	"Alive"
"13"	35	985.5	545.5	156	"Alive"
"14"	36	977.5	548.5	235	"Alive"
"15"	37	961.5	554.5	116	"Transitional"
