"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	1268.5	292	296	"Alive"
"2"	26	1263	297	226	"Alive"
"3"	27	1263	271.5	253	"Alive"
"4"	28	1253	287.5	254	"Alive"
"5"	29	1253	297.5	301	"Transitional"
"6"	30	1245	307	422	"Transitional"
"7"	31	1246	303	90	"Transitional"
"8"	32	1255.5	306.5	171	"Dead"
"9"	33	1256.5	309.5	567	"Transitional"
"10"	34	1266.5	310	214	"Dead"
"11"	35	1287	292.5	90	"Transitional"
"12"	36	1295.5	283	221	"Dead"
"13"	37	1297	281	106	"Dead"
"14"	38	1302.5	287.5	97	"Dead"
