"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	802.5	460.5	188	"Alive"
"2"	26	794	451.5	252	"Alive"
"3"	27	775.5	469	258	"Alive"
"4"	28	778.5	478	254	"Alive"
"5"	29	777	458.5	211	"Transitional"
"6"	30	776.5	461	169	"Transitional"
"7"	31	782	450.5	211	"Transitional"
"8"	32	795.5	443.5	209	"Transitional"
"9"	33	813	433	175	"Transitional"
"10"	34	829	425	238	"Dead"
"11"	35	819.5	417	279	"Dead"
"12"	36	812.5	407.5	216	"Transitional"
"13"	37	823	404.5	372	"Dead"
"14"	38	827	383	178	"Dead"
"15"	39	810	393.5	203	"Dead"
