"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	86.5	182	170	"Alive"
"2"	24	96.5	166	161	"Transitional"
"3"	25	84.5	183	159	"Transitional"
"4"	26	84.5	185.5	187	"Transitional"
"5"	27	85	184	227	"Transitional"
"6"	28	81	185	249	"Dead"
"7"	29	82	186.5	258	"Transitional"
"8"	30	81.5	186.5	383	"Transitional"
"9"	31	82	184	262	"Dead"
"10"	32	78.5	187	188	"Dead"
"11"	33	69.5	188.5	184	"Dead"
"12"	34	65	188.5	218	"Dead"
"13"	35	66	199	183	"Dead"
"14"	36	70	198.5	126	"Dead"
"15"	37	82	188	239	"Alive"
"16"	38	93	194.5	240	"Alive"
"17"	39	100.5	187	229	"Alive"
