"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	26	1285.5	863	232	"Alive"
"2"	27	1303	868.5	267	"Transitional"
"3"	28	1292.5	856	274	"Alive"
"4"	29	1287	874	417	"Alive"
"5"	30	1272	890	142	"Transitional"
"6"	31	1249.5	893	118	"Dead"
"7"	32	1266.5	889	119	"Dead"
"8"	33	1260.5	885	311	"Alive"
"9"	34	1256.5	861	295	"Dead"
"10"	35	1260.5	866	286	"Dead"
"11"	36	1264.5	870.5	285	"Dead"
"12"	37	1267	876	124	"Dead"
"13"	38	1265.5	869.5	287	"Alive"
"14"	39	1270.5	876.5	405	"Alive"
