"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	130	668	203	"Alive"
"2"	11	109	646	239	"Alive"
"3"	12	104	632.5	210	"Alive"
"4"	13	95.5	608	259	"Alive"
"5"	14	90.5	610	245	"Alive"
"6"	15	91	601	270	"Alive"
"7"	16	85.5	580.5	274	"Alive"
"8"	17	94.5	572.5	267	"Alive"
"9"	18	98	574	235	"Alive"
"10"	19	102	566.5	262	"Alive"
"11"	20	102.5	550	262	"Alive"
"12"	21	89.5	544.5	262	"Alive"
"13"	22	72.5	531	311	"Transitional"
"14"	23	79.5	527	302	"Alive"
"15"	24	76.5	517	363	"Transitional"
"16"	25	74.5	514	463	"Transitional"
"17"	26	69.5	521	280	"Transitional"
"18"	27	62.5	514	351	"Transitional"
"19"	28	54.5	522.5	407	"Alive"
"20"	29	46.5	521.5	490	"Alive"
"21"	30	35.5	521.5	172	"Alive"
