"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	1361	665.5	182	"Alive"
"2"	8	1354.5	662	206	"Alive"
"3"	9	1347	660	237	"Alive"
"4"	10	1372	672.5	135	"Alive"
"5"	11	1350	668	331	"Alive"
"6"	12	1322.5	679	233	"Alive"
"7"	13	1312	686.5	269	"Alive"
"8"	14	1322.5	708	269	"Alive"
"9"	15	1307.5	719	261	"Alive"
"10"	16	1304	728	262	"Alive"
"11"	17	1295.5	724	263	"Alive"
"12"	18	1278	737.5	253	"Alive"
"13"	19	1269	741	306	"Alive"
"14"	20	1274.5	737.5	315	"Alive"
"15"	21	1269	729.5	276	"Transitional"
"16"	22	1273	737	320	"Transitional"
