"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	1021.5	416.5	147	"Alive"
"2"	5	1022	429.5	213	"Alive"
"3"	6	1020	428.5	205	"Alive"
"4"	7	1030	424.5	260	"Alive"
"5"	8	1030.5	430.5	246	"Alive"
"6"	9	1027.5	440	262	"Alive"
"7"	10	1041.5	438.5	284	"Alive"
"8"	11	1064.5	442.5	232	"Alive"
"9"	12	1073.5	445	274	"Alive"
"10"	13	1083.5	451	292	"Alive"
"11"	14	1092.5	458	262	"Alive"
"12"	15	1084	470.5	303	"Alive"
"13"	16	1066.5	481	340	"Alive"
"14"	17	1046.5	483.5	412	"Alive"
"15"	18	1033.5	479.5	359	"Alive"
