"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1033.5	570	182	"Alive"
"2"	23	1017	562.5	190	"Alive"
"3"	24	998.5	548	220	"Alive"
"4"	25	1016	556.5	234	"Alive"
"5"	26	1038	552.5	238	"Alive"
"6"	27	1043	542	217	"Alive"
"7"	28	1049.5	556	133	"Transitional"
"8"	29	1046.5	572	172	"Transitional"
"9"	30	1042.5	596	283	"Transitional"
"10"	31	1031	596	145	"Transitional"
"11"	32	1049.5	594	163	"Transitional"
"12"	33	1043.5	618	149	"Transitional"
"13"	34	1040.5	607	191	"Transitional"
"14"	35	1025	614.5	189	"Transitional"
