"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	422	28.5	256	"Alive"
"2"	21	415.5	39.5	225	"Transitional"
"3"	22	418	39.5	374	"Dead"
"4"	23	428	41.5	430	"Transitional"
"5"	24	437	65	216	"Alive"
"6"	25	434	77	304	"Alive"
"7"	26	436	77.5	215	"Alive"
"8"	27	432.5	76.5	316	"Alive"
"9"	28	437	71	360	"Alive"
"10"	29	436.5	70	274	"Alive"
"11"	30	428.5	71	266	"Alive"
"12"	31	443.5	45	341	"Transitional"
"13"	32	440.5	58.5	540	"Alive"
"14"	33	439.5	50.5	185	"Alive"
"15"	34	436	72.5	678	"Alive"
"16"	35	445	66	655	"Alive"
"17"	36	451	73	695	"Alive"
"18"	37	455.5	64	439	"Alive"
"19"	38	457	66.5	496	"Alive"
"20"	39	454	60.5	555	"Alive"
