"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	721	741.5	126	"Alive"
"2"	7	719	751	121	"Alive"
"3"	8	725.5	750.5	142	"Alive"
"4"	9	753.5	747.5	144	"Alive"
"5"	10	768.5	735.5	187	"Alive"
"6"	11	777	714	177	"Alive"
"7"	12	786.5	711.5	205	"Alive"
"8"	13	790.5	707	178	"Alive"
"9"	14	789	725.5	197	"Alive"
"10"	15	778	750.5	197	"Alive"
"11"	16	765.5	757.5	186	"Alive"
"12"	17	762.5	764	198	"Alive"
"13"	18	755	755	274	"Alive"
"14"	19	752.5	748	210	"Alive"
"15"	20	733.5	739.5	210	"Alive"
"16"	21	710.5	727.5	184	"Alive"
"17"	22	699.5	710.5	256	"Alive"
"18"	23	683.5	700	278	"Alive"
