"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	1242.5	151	78	"Alive"
"2"	5	1242.5	150	167	"Alive"
"3"	6	1233	150	199	"Alive"
"4"	7	1220	155	224	"Alive"
"5"	8	1215.5	163.5	221	"Alive"
"6"	9	1214.5	187	219	"Alive"
"7"	10	1236.5	205.5	235	"Alive"
"8"	11	1242	227.5	219	"Alive"
"9"	12	1247.5	238	264	"Alive"
"10"	13	1268.5	250	230	"Alive"
"11"	14	1251	248	287	"Alive"
"12"	15	1249.5	260.5	290	"Alive"
"13"	16	1265.5	276	284	"Alive"
"14"	17	1269.5	282.5	322	"Alive"
"15"	18	1278	310	296	"Alive"
"16"	19	1293	327.5	345	"Alive"
"17"	20	1303.5	325	331	"Alive"
"18"	21	1296	331.5	318	"Alive"
"19"	22	1289.5	327.5	373	"Alive"
