"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	478	115	354	"Alive"
"2"	19	463.5	105	383	"Alive"
"3"	20	468	100	415	"Alive"
"4"	21	486.5	102	381	"Alive"
"5"	22	491	95	361	"Alive"
"6"	23	499	88	354	"Alive"
"7"	24	506	66.5	411	"Alive"
"8"	25	502	78	182	"Alive"
"9"	26	497	77	133	"Alive"
"10"	27	498	91	128	"Alive"
"11"	28	494	79.5	209	"Alive"
"12"	29	491.5	73	231	"Alive"
"13"	30	480.5	76	185	"Transitional"
"14"	31	494.5	71.5	162	"Transitional"
"15"	32	504.5	68.5	174	"Alive"
"16"	33	513.5	58	177	"Alive"
"17"	34	513	52	195	"Alive"
"18"	35	526.5	44.5	187	"Alive"
"19"	36	527	46.5	205	"Alive"
"20"	37	522	41.5	139	"Alive"
"21"	38	513	55	177	"Alive"
"22"	39	514	36	231	"Alive"
