"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1207	572	18	"Dead"
"2"	25	1199.5	579.5	116	"UnStained"
"3"	26	1196.5	581.5	229	"UnStained"
"4"	27	1190.5	579	196	"UnStained"
"5"	28	1191.5	575	326	"UnStained"
"6"	29	1185	556	172	"Transitional"
"7"	30	1184.5	560	382	"UnStained"
"8"	31	1200.5	562.5	62	"Transitional"
"9"	32	1201.5	534.5	86	"Transitional"
"10"	33	1207	541	121	"Alive"
"11"	34	1211.5	541.5	100	"Dead"
"12"	35	1231.5	544.5	107	"Dead"
"13"	36	1247	544	248	"Dead"
"14"	37	1261	550	84	"Alive"
"15"	38	1249	555	523	"Alive"
"16"	39	1240.5	553.5	463	"Dead"
