"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	26	694	80.5	426	"Alive"
"2"	27	714.5	76	470	"Alive"
"3"	28	712.5	77	128	"Transitional"
"4"	29	717	91.5	158	"Transitional"
"5"	30	712.5	89	163	"Transitional"
"6"	31	690	103.5	246	"Alive"
"7"	32	682	129	296	"Alive"
"8"	33	695.5	153	145	"Dead"
"9"	34	705.5	151.5	125	"Alive"
"10"	35	713.5	159.5	146	"Alive"
"11"	36	743.5	161.5	167	"Alive"
"12"	37	729.5	183.5	183	"Alive"
"13"	38	739.5	169.5	526	"Dead"
"14"	39	740	168.5	436	"Dead"
