"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	1302	30.5	138	"Alive"
"2"	12	1324.5	45	153	"Alive"
"3"	13	1349	48	160	"Alive"
"4"	14	1338	55	166	"Alive"
"5"	15	1332	51.5	139	"Alive"
"6"	16	1314	53	214	"Alive"
"7"	17	1303.5	73.5	190	"Alive"
"8"	18	1297	73.5	201	"Alive"
"9"	19	1284.5	63.5	241	"Alive"
"10"	20	1280	69.5	208	"Alive"
"11"	21	1268.5	63	217	"Alive"
"12"	22	1264	65.5	167	"Alive"
"13"	23	1260	72.5	170	"Alive"
"14"	24	1254	57	231	"Transitional"
"15"	25	1260	79.5	128	"Alive"
"16"	26	1247	73	72	"Dead"
