"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	96	253.5	409	"Transitional"
"2"	26	129.5	253.5	676	"Transitional"
"3"	27	146.5	254	172	"Dead"
"4"	28	164	261.5	299	"Dead"
"5"	29	149	267.5	73	"Transitional"
"6"	30	140	291	183	"Alive"
"7"	31	122	297.5	172	"Alive"
"8"	32	120.5	293	172	"Dead"
"9"	33	119	277	195	"Alive"
"10"	34	113.5	273	261	"Alive"
"11"	35	96.5	275	239	"Alive"
"12"	36	102	277.5	278	"Alive"
"13"	37	97	287	281	"Dead"
"14"	38	81	290.5	262	"Dead"
"15"	39	79.5	296.5	334	"Dead"
