"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	415.5	355	105	"Alive"
"2"	26	387	351.5	132	"UnStained"
"3"	27	383	338.5	269	"Alive"
"4"	28	397	345	333	"UnStained"
"5"	29	387.5	350	226	"Dead"
"6"	30	389.5	359.5	79	"Dead"
"7"	31	393.5	364.5	183	"Dead"
"8"	32	407.5	379.5	148	"Alive"
"9"	33	397	378.5	208	"Dead"
"10"	34	407.5	376	184	"Alive"
"11"	35	410.5	377.5	180	"Transitional"
"12"	36	419	377.5	197	"Alive"
"13"	37	421	383.5	235	"Alive"
"14"	38	415.5	384.5	132	"Dead"
"15"	39	401.5	371.5	183	"Alive"
