"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	1030	790.5	167	"Alive"
"2"	6	1048	780	213	"Alive"
"3"	7	1049.5	774.5	204	"Alive"
"4"	8	1056.5	763	200	"Alive"
"5"	9	1053	754.5	228	"Alive"
"6"	10	1051.5	742.5	254	"Alive"
"7"	11	1058.5	736	226	"Alive"
"8"	12	1055	724	266	"Alive"
"9"	13	1046.5	714	269	"Alive"
"10"	14	1050	702.5	288	"Alive"
"11"	15	1046.5	703	305	"Alive"
"12"	16	1043	704.5	290	"Alive"
"13"	17	1034.5	709	305	"Alive"
"14"	18	1031.5	705.5	292	"Alive"
"15"	19	1024.5	714	293	"Alive"
"16"	20	1013	717	285	"Alive"
"17"	21	1012	707	197	"Alive"
"18"	22	1002.5	715	191	"Alive"
"19"	23	1003	721	180	"Alive"
"20"	24	988.5	728.5	211	"Alive"
"21"	25	977	731	274	"Alive"
"22"	26	958.5	733.5	270	"Alive"
"23"	27	947.5	735	273	"Alive"
"24"	28	945	733	335	"Alive"
"25"	29	945.5	717	170	"Alive"
"26"	30	937.5	721.5	210	"Alive"
"27"	31	943	718	170	"Alive"
"28"	32	944	713	225	"Alive"
"29"	33	945.5	705.5	237	"Alive"
