"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	849	432	298	"Alive"
"2"	25	856	454.5	188	"Alive"
"3"	26	838	434	126	"Alive"
"4"	27	828.5	429.5	153	"Alive"
"5"	28	806	414.5	196	"Alive"
"6"	29	817	403.5	101	"Dead"
"7"	30	819	392.5	327	"Dead"
"8"	31	821.5	389	299	"Alive"
"9"	32	847	405	73	"Dead"
"10"	33	848.5	401.5	102	"Dead"
"11"	34	869.5	398	179	"Dead"
"12"	35	862	414	202	"Dead"
"13"	36	864	423	168	"Dead"
"14"	37	868	435	124	"Dead"
"15"	38	883	455	123	"Dead"
"16"	39	890	447	313	"Dead"
