"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	884.5	509.5	145	"Alive"
"2"	3	886.5	524	145	"Alive"
"3"	4	887.5	535	163	"Alive"
"4"	5	874	536	171	"Alive"
"5"	6	867	541	178	"Alive"
"6"	7	873.5	552.5	192	"Alive"
"7"	8	880	556	194	"Alive"
"8"	9	883.5	563	189	"Alive"
"9"	10	885.5	569.5	194	"Alive"
"10"	11	891	579	176	"Alive"
"11"	12	887	604.5	266	"Alive"
"12"	13	891.5	615	254	"Alive"
"13"	14	862.5	620.5	290	"Alive"
"14"	15	841.5	612	237	"Alive"
"15"	16	828	617	277	"Alive"
"16"	17	818.5	626.5	268	"Alive"
