"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1064.5	476.5	125	"Alive"
"2"	16	1063	462.5	181	"Alive"
"3"	17	1064	457	211	"Alive"
"4"	18	1058.5	433.5	179	"Alive"
"5"	19	1060	425.5	188	"Alive"
"6"	20	1062.5	424	237	"Alive"
"7"	21	1067	417	226	"Alive"
"8"	22	1075.5	410.5	250	"Alive"
"9"	23	1073	411.5	302	"Alive"
"10"	24	1077	398	269	"Alive"
"11"	25	1068	410.5	254	"Alive"
"12"	26	1052.5	421.5	274	"Alive"
"13"	27	1040	434	255	"Alive"
"14"	28	1041.5	436.5	272	"Alive"
"15"	29	1042	451.5	189	"Alive"
"16"	30	1027	473	159	"Dead"
"17"	31	1026	471	262	"Dead"
