"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	321	76	80	"Dead"
"2"	23	320.5	87	83	"Alive"
"3"	24	322	79.5	244	"Dead"
"4"	25	313	71	182	"Alive"
"5"	26	311.5	89.5	138	"Dead"
"6"	27	326	91.5	121	"Transitional"
"7"	28	329	85.5	215	"Dead"
"8"	29	325	105.5	121	"Transitional"
"9"	30	330.5	78.5	206	"Dead"
"10"	31	326.5	84.5	193	"Dead"
"11"	32	338.5	85	183	"Dead"
"12"	33	332	78	135	"Dead"
"13"	34	331.5	87	532	"Dead"
"14"	35	334.5	89	509	"Dead"
"15"	36	327.5	91	98	"Dead"
"16"	37	332.5	107.5	135	"Dead"
"17"	38	331	87	64	"Dead"
"18"	39	341.5	77.5	92	"Dead"
