"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	983	37	130	"Transitional"
"2"	26	985.5	48	273	"Dead"
"3"	27	968	73	184	"Dead"
"4"	28	980	80	147	"Dead"
"5"	29	981.5	84.5	63	"Alive"
"6"	30	983.5	91	132	"Alive"
"7"	31	969	116	149	"Alive"
"8"	32	960.5	123.5	224	"Alive"
"9"	33	955	144.5	220	"Alive"
"10"	34	941.5	153	243	"Alive"
"11"	35	926	157.5	198	"Alive"
"12"	36	901	152	177	"Alive"
"13"	37	904	164	477	"Transitional"
"14"	38	909	186	131	"Alive"
"15"	39	914.5	167.5	187	"Alive"
