"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	600.5	860	66	"Alive"
"2"	25	606.5	865	157	"Alive"
"3"	26	592.5	873	34	"Alive"
"4"	27	594.5	899.5	139	"Alive"
"5"	28	606.5	891.5	168	"Transitional"
"6"	29	606.5	893	97	"Transitional"
"7"	30	607	894.5	72	"Transitional"
"8"	31	607	894	79	"Transitional"
"9"	32	615	887	121	"Transitional"
"10"	33	607.5	891	68	"Transitional"
"11"	34	579.5	892.5	202	"Dead"
"12"	35	580	890	179	"Dead"
"13"	36	572	904.5	182	"Transitional"
"14"	37	553	903.5	280	"Alive"
"15"	38	550.5	906	154	"Alive"
"16"	39	544.5	910.5	202	"Alive"
