"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1322	874	263	"UnStained"
"2"	21	1324.5	870.5	219	"Alive"
"3"	22	1315	875	281	"Alive"
"4"	23	1309	868	285	"Dead"
"5"	24	1302	864	175	"Alive"
"6"	25	1307	865	176	"Alive"
"7"	26	1302	861	278	"Transitional"
"8"	27	1299	857	128	"Alive"
"9"	28	1297	861	148	"Alive"
"10"	29	1302	865.5	107	"Alive"
"11"	30	1307	879.5	123	"Alive"
"12"	31	1313	884.5	195	"Dead"
"13"	32	1323	888.5	178	"Alive"
"14"	33	1335.5	887.5	103	"Alive"
"15"	34	1328.5	898.5	141	"Dead"
"16"	35	1343	904	166	"Transitional"
"17"	36	1354	899	122	"Transitional"
"18"	37	1371.5	902.5	208	"UnStained"
"19"	38	1377.5	916	200	"Transitional"
"20"	39	1357.5	917	198	"Dead"
